-21.811,-21.8738,-22.399,-22.9431,-23.4726,-25.1883,-26.3286
-13.2232,-13.3835,-17.3556,-18.5444,-20.1166,-22.8666,-22.8938
-18.1324,-18.3608,-22.6692,-24.291,-26.1842,-29.5465,-30.2216
-13.7475,-13.9142,-17.4452,-18.6538,-20.0672,-22.7451,-23.0822
-18.2,-18.4228,-24.0788,-25.9022,-29.2571,-33.6747,-34.9725
-18.5915,-18.7357,-22.798,-23.5835,-24.8796,-26.6732,-27.9607
-14.3076,-14.4782,-18.5334,-19.6845,-21.3797,-23.7914,-24.3942
-16.2818,-16.4634,-19.282,-20.6839,-21.3732,-24.8151,-23.4467
-16.2009,-16.3931,-20.4169,-21.7725,-23.2619,-26.308,-26.0954
-18.0564,-18.2025,-20.2014,-21.2503,-22.0308,-24.5114,-24.9736
-11.9981,-12.1761,-16.2997,-17.743,-19.4283,-22.8732,-22.1029
-7.08709,-7.26445,-14.1335,-15.6355,-19.2349,-22.8314,-22.7602
-16.4478,-16.5902,-19.2955,-20.2438,-21.3295,-23.4923,-24.3277
-13.7457,-13.9357,-19.8991,-21.3202,-23.9887,-26.8612,-28.113
-19.2777,-19.432,-22.8322,-23.697,-25.0994,-26.9051,-28.428
-15.4314,-15.6048,-18.2544,-19.3938,-19.8507,-22.6549,-21.8329
-13.3942,-13.5705,-19.893,-21.1887,-23.9186,-26.5774,-27.4121
-17.5661,-17.7843,-22.5414,-23.9891,-26.053,-28.8678,-29.9847
-10.135,-10.3055,-16.2716,-17.5411,-20.0753,-22.6901,-23.6525
-17.2812,-17.4339,-22.0863,-22.9645,-24.5775,-26.3564,-27.9015
-15.1827,-15.3361,-20.1154,-21.1029,-22.7766,-24.9507,-25.8394
-11.188,-11.3641,-15.0882,-16.4956,-17.9289,-21.2092,-20.6211
-20.6063,-20.7902,-23.0908,-24.3169,-25.1181,-27.867,-28.2212
-13.206,-13.3902,-18.887,-20.332,-22.8964,-26.1773,-26.1495
-13.4696,-13.6459,-20.6354,-21.9177,-24.9249,-27.4908,-28.4427
-17.0198,-17.1758,-18.5315,-19.8347,-19.7132,-23.0943,-21.2437
-14.1885,-14.3624,-16.7478,-18.1862,-18.673,-22.2211,-20.6479
-12.8426,-13.0107,-16.4551,-17.8217,-19.0408,-22.3674,-21.574
-18.2306,-18.3707,-20.2992,-21.246,-22.1081,-24.3062,-25.0558
-13.7941,-13.9739,-17.6437,-19.1913,-20.4747,-24.436,-22.6744
-15.1303,-15.2865,-17.2116,-18.4055,-18.7938,-21.782,-20.7693
-18.1506,-18.3267,-21.9412,-22.7998,-23.9334,-25.8278,-26.9736
-21.1436,-21.3266,-24.2371,-25.6973,-26.6583,-30.1158,-29.2152
-17.3474,-17.5032,-21.057,-22.1449,-23.4975,-25.9033,-26.7138
-16.7123,-16.8931,-20.7585,-21.9219,-23.5339,-25.8988,-27.0846
-15.2418,-15.3968,-20.8352,-21.7772,-23.6385,-25.5573,-26.853
-9.3587,-9.53177,-15.2272,-16.6545,-19.3617,-22.7166,-22.4827
-8.6248,-8.80033,-15.4804,-16.8223,-19.9354,-22.7433,-23.5037
-20.8771,-21.0622,-24.8644,-26.4296,-27.9476,-31.7863,-31.2117
-20.816,-20.8992,-21.5724,-22.2322,-22.7311,-24.6198,-25.575
-10.1525,-10.3329,-15.1289,-16.701,-18.761,-22.7507,-21.4192
-18.9783,-19.1026,-20.5769,-21.4427,-22.1353,-24.2846,-24.9679
-15.2987,-15.4614,-18.0838,-19.2878,-19.9872,-22.9266,-22.103
-17.3918,-17.6015,-22.8505,-24.6251,-27.3534,-31.6238,-32.5029
-17.1098,-17.3,-20.6035,-22.1298,-22.9409,-26.757,-24.8772
-18.009,-18.1516,-20.9776,-21.8014,-22.8577,-24.7909,-25.9549
-17.8051,-17.9677,-20.4361,-21.6926,-22.4335,-25.4753,-24.6888
-15.2096,-15.383,-19.9173,-21.2169,-23.162,-25.9661,-26.2771
-13.0797,-13.2583,-17.6002,-19.046,-20.859,-24.2606,-23.5845
-15.2607,-15.4107,-19.8821,-20.7398,-22.3819,-24.1771,-25.4253
-20.1912,-20.3403,-22.4445,-23.546,-24.1803,-26.8948,-26.4355
-16.5447,-16.7416,-21.1827,-22.4217,-24.0658,-26.6312,-27.0711
-20.6854,-20.8351,-23.5721,-24.4253,-25.4365,-27.4316,-28.5072
-13.8736,-14.0521,-17.3138,-18.735,-19.8676,-23.2372,-22.2592
-13.8984,-14.0609,-16.1136,-17.4616,-17.7059,-21.1388,-19.3185
-16.1365,-16.3023,-19.0275,-20.1402,-21.2292,-23.7255,-24.2614
-19.0879,-19.2747,-22.9548,-24.3963,-25.9248,-29.2251,-28.9501
-12.3904,-12.5676,-14.7173,-16.2215,-16.3191,-20.0963,-17.7636
-18.1439,-18.3402,-23.0105,-24.6732,-26.8753,-30.874,-30.9095
-11.639,-11.8206,-17.9389,-19.4587,-22.5068,-26.0861,-26.0167
-11.9959,-12.1769,-15.2128,-16.7334,-17.5115,-21.3669,-19.394
-13.7818,-13.947,-17.1639,-18.3819,-19.573,-22.3935,-22.1532
-17.4855,-17.62,-19.2679,-20.2447,-20.7668,-23.1365,-22.884
-11.8163,-11.9952,-16.4658,-17.9951,-19.906,-23.7753,-22.5231
-16.6469,-16.8297,-21.006,-22.5677,-24.336,-28.2316,-27.055
-9.89221,-10.0621,-15.4816,-16.7696,-19.2035,-21.947,-22.2745
-17.9831,-18.1517,-19.8433,-21.226,-21.3509,-24.7729,-23.3354
-14.0313,-14.1934,-17.9637,-19.1501,-20.6107,-23.3175,-23.6464
-17.4936,-17.6572,-20.9386,-21.9899,-23.3159,-25.5854,-26.6091
-15.8885,-16.0604,-21.1265,-22.364,-24.454,-27.0256,-27.8841
-14.0544,-14.2309,-19.9438,-21.3432,-23.9534,-27.1072,-27.3331
-19.5775,-19.7061,-22.061,-22.7669,-23.801,-25.5032,-26.7171
-18.4058,-18.5813,-24.6293,-26.0441,-28.4346,-31.6215,-32.228
-18.212,-18.3721,-22.5643,-23.7304,-25.4264,-28.0384,-28.3676
-11.3627,-11.5385,-17.7236,-19.0854,-21.9263,-24.8574,-25.3385
-23.6058,-23.7675,-26.3208,-27.407,-28.093,-30.7396,-30.3624
-11.3897,-11.5791,-15.9204,-17.4771,-19.0537,-22.9127,-21.3763
-17.7537,-17.8856,-20.5516,-21.4177,-22.3866,-24.5226,-25.3057
-17.1947,-17.3654,-20.4932,-21.7842,-22.827,-25.854,-25.2011
-16.6214,-16.7924,-19.6484,-20.8525,-21.565,-24.4724,-23.6976
-14.2399,-14.4002,-17.7098,-18.876,-20.1983,-22.821,-23.0442
-19.1943,-19.3506,-22.6106,-23.7477,-24.9498,-27.5771,-28.0133
-17.1057,-17.2583,-19.6376,-20.7636,-21.6365,-24.3095,-24.3343
-17.7642,-17.9725,-22.2023,-23.7678,-25.3916,-28.9824,-28.2701
-17.4725,-17.6408,-20.1152,-21.3005,-21.7477,-24.6493,-23.6529
-9.14445,-9.32412,-15.5939,-17.036,-20.0788,-23.2361,-23.4696
-14.258,-14.4219,-19.112,-20.1923,-21.7495,-24.0816,-25.0766
-16.3228,-16.4804,-19.7595,-20.8488,-22.0857,-24.5363,-25.3092
-18.0615,-18.2409,-20.7658,-22.0928,-22.9096,-26.0138,-25.5463
-19.6379,-19.8433,-24.6248,-25.8687,-27.6674,-30.0898,-31.122
-14.2248,-14.3854,-18.5649,-19.6828,-21.2949,-23.784,-24.3531
-12.8434,-13.0257,-19.8095,-21.2628,-24.5624,-27.7056,-28.2453
-16.1941,-16.3502,-20.424,-21.435,-22.677,-24.9376,-26.0483
-18.8816,-19.04,-23.9074,-24.8712,-26.7549,-28.6325,-30.0441
-17.3971,-17.5905,-21.9502,-23.2815,-24.954,-27.8518,-27.9369
-18.6044,-18.7499,-20.5171,-21.6415,-22.1046,-24.9123,-24.2514
-16.9575,-17.1306,-20.6436,-21.687,-22.8512,-25.1572,-25.4585
-16.2172,-16.4138,-21.6197,-22.9041,-25.0348,-27.5349,-28.631
-11.4274,-11.6035,-18.1803,-19.4725,-22.0996,-24.7687,-25.7149
-15.6008,-15.7881,-17.9763,-19.4626,-19.2769,-22.9896,-20.4807
-10.52,-10.6926,-14.8831,-16.3558,-18.0076,-21.6928,-20.3823
-17.9632,-18.0951,-20.5576,-21.3966,-22.3939,-24.4308,-25.1835
-9.48521,-9.67574,-16.9646,-18.5823,-22.6503,-26.573,-26.7439
-18.2249,-18.3835,-21.9926,-22.9936,-24.3176,-26.5186,-27.518
-21.1118,-21.2535,-22.3884,-23.5594,-23.5234,-26.613,-25.2458
-15.3906,-15.5805,-20.7085,-22.1478,-24.2325,-27.2609,-28.3008
-15.1723,-15.339,-20.6568,-21.833,-23.9495,-26.482,-27.106
-15.5523,-15.7201,-20.009,-21.3539,-23.0819,-26.2273,-26.1198
-10.2096,-10.3899,-15.4153,-16.8226,-19.0359,-22.2127,-21.9457
-17.318,-17.5036,-20.9967,-22.5491,-23.8762,-27.6621,-26.8808
-19.0792,-19.2386,-22.8685,-24.0672,-25.4907,-28.2182,-28.1467
-20.0163,-20.2019,-23.0705,-24.3937,-25.5462,-28.4776,-28.8895
-20.5796,-20.6711,-21.8972,-22.5072,-23.2543,-24.9504,-26.1453
-15.5419,-15.7182,-20.5243,-21.8639,-23.8298,-26.776,-27.2729
-15.8977,-16.0449,-19.5122,-20.4707,-21.6627,-23.8485,-24.8735
-14.3577,-14.5351,-19.1345,-20.537,-22.5514,-25.7528,-25.701
-15.0707,-15.2404,-18.5638,-19.8171,-21.0796,-23.9664,-23.7762
-18.224,-18.4174,-22.7609,-24.0844,-25.7938,-28.467,-29.7689
-12.7859,-12.962,-18.3004,-19.7119,-22.1761,-25.3667,-25.4613
-19.9808,-20.1789,-24.5345,-26.1139,-28.0218,-31.7167,-31.1613
-17.9315,-18.0591,-19.7386,-20.6624,-21.2975,-23.6365,-23.7698
-16.7024,-16.8936,-20.2785,-21.6762,-22.6295,-25.9618,-24.9331
-18.2437,-18.4207,-22.1903,-23.4771,-24.9189,-27.8005,-27.6532
-15.305,-15.4756,-19.8646,-21.0616,-22.5727,-25.1519,-26.1802
-12.3236,-12.5098,-18.6218,-20.1643,-23.3176,-26.8638,-27.1881
-20.6454,-20.7428,-21.876,-22.5068,-23.0962,-24.9119,-25.8793
-16.7606,-16.9275,-19.824,-21.1016,-22.1596,-25.1381,-24.8159
-12.9031,-13.0865,-19.7405,-21.302,-24.7832,-28.5201,-28.725
-17.5244,-17.678,-19.6686,-20.6902,-21.4835,-23.8368,-24.2523
-14.4436,-14.5963,-16.6858,-17.909,-18.3876,-21.4682,-20.4456
-18.7087,-18.8799,-21.7454,-22.8943,-23.9175,-26.4243,-27.646
-12.6646,-12.8335,-17.0604,-18.3402,-20.0695,-22.9909,-22.8493
-18.598,-18.7176,-19.7789,-20.7262,-20.8942,-23.4177,-22.7474
-13.9441,-14.1191,-18.7185,-19.9989,-21.9643,-24.6965,-25.1851
-12.3918,-12.5605,-18.6653,-19.9881,-22.7713,-25.6623,-26.0969
-12.5713,-12.7465,-18.8846,-20.1594,-22.8972,-25.4891,-26.2766
-8.73229,-8.90396,-14.5932,-16.0492,-18.8089,-22.4056,-21.8412
-18.3934,-18.5242,-19.9895,-20.902,-21.5141,-23.7769,-24.2019
-16.2406,-16.4011,-20.6744,-21.7571,-23.4262,-25.7695,-26.502
-16.7162,-16.8978,-20.786,-22.2276,-23.733,-27.1543,-26.3814
-17.4059,-17.5648,-20.1449,-21.3387,-22.2332,-25.0794,-24.7116
-12.5587,-12.7307,-19.3895,-20.7364,-23.9049,-26.7124,-27.5432
-15.0093,-15.2068,-21.4214,-22.9812,-25.904,-29.1803,-30.6191
-22.1098,-22.2999,-23.4892,-25.0729,-24.7445,-28.7216,-26.7972
-12.8667,-13.0456,-20.2035,-21.6159,-24.7251,-27.7709,-28.5981
-12.0192,-12.1926,-18.3344,-19.4326,-21.7803,-23.8552,-25.1449
-10.5802,-10.7528,-17.6697,-18.9689,-22.0972,-24.7375,-25.678
-16.3439,-16.5087,-22.3364,-23.3917,-25.444,-27.4988,-28.8915
-12.1986,-12.3723,-19.0724,-20.506,-23.3729,-26.6863,-27.1213
-15.1458,-15.3134,-17.3477,-18.7157,-19.0062,-22.3918,-20.7867
-16.8696,-17.0139,-18.7987,-19.8922,-20.2737,-23.0357,-22.2038
-15.844,-16.054,-20.7985,-22.4763,-24.3406,-28.445,-27.0266
-13.7739,-13.9559,-18.4196,-19.9093,-21.8588,-25.3507,-25.1589
-15.107,-15.2964,-21.2123,-22.4467,-24.8957,-27.182,-28.5863
-12.3684,-12.5519,-18.8077,-19.9746,-22.3433,-24.5511,-25.7789
-15.9171,-16.0738,-17.7584,-18.9544,-19.1346,-22.1417,-20.8816
-16.3546,-16.5301,-22.8096,-24.2678,-27.0529,-30.4666,-30.7631
-16.2479,-16.4156,-19.0962,-20.3276,-20.9648,-23.9658,-22.9101
-14.511,-14.6776,-19.4856,-20.726,-22.7,-25.4665,-25.8209
-9.38551,-9.55967,-16.5359,-17.8505,-20.9146,-23.6325,-24.5203
-16.6257,-16.7963,-19.7714,-20.7886,-21.8178,-24.1076,-24.7217
-11.2678,-11.435,-16.7822,-18.0599,-20.3524,-23.1791,-23.5842
-18.3409,-18.5075,-22.3065,-23.465,-25.0888,-27.5121,-28.0215
-12.806,-12.9832,-19.0382,-20.3235,-22.9788,-25.5663,-26.389
-15.7488,-15.9251,-19.9104,-21.3163,-22.9818,-26.2211,-25.9742
-14.3078,-14.495,-21.282,-22.9241,-26.6532,-30.8463,-30.7581
-17.2435,-17.398,-19.8478,-20.9584,-21.883,-24.4869,-24.6361
-21.3977,-21.6026,-23.5124,-25.2015,-25.0506,-29.2774,-26.6453
-9.97962,-10.1557,-16.5701,-18.0399,-21.1605,-24.5101,-25.0086
-18.6336,-18.8119,-23.6738,-25.179,-27.3607,-31.0284,-30.2331
-21.3935,-21.4877,-22.5461,-23.1915,-23.7389,-25.5928,-26.3779
-19.4535,-19.587,-22.2827,-23.1181,-24.2271,-26.1879,-27.2367
-20.1531,-20.2906,-21.7573,-22.8165,-23.217,-25.8922,-25.5116
-19.3244,-19.4647,-21.5569,-22.5484,-23.3141,-25.7092,-25.7498
-21.2812,-21.458,-23.4613,-24.7223,-25.4758,-28.3354,-28.7756
-20.3291,-20.5093,-24.124,-25.6546,-26.9027,-30.798,-29.1098
-16.3523,-16.5407,-20.9155,-22.194,-24.0485,-26.6839,-27.4019
-15.5663,-15.7231,-18.5402,-19.6993,-20.7485,-23.4569,-23.4447
-12.1803,-12.3589,-17.0388,-18.5283,-20.5792,-24.1451,-23.4234
-14.5008,-14.6644,-18.7757,-19.9754,-21.5841,-24.2928,-24.677
-20.3986,-20.5634,-22.2717,-23.5411,-23.6291,-26.8171,-25.4206
-8.62971,-8.81212,-15.872,-17.3937,-21.0902,-24.6124,-24.866
-21.0544,-21.2426,-22.7526,-24.3949,-24.0633,-28.2802,-25.5211
-18.0417,-18.2178,-20.6215,-21.892,-22.3863,-25.4821,-24.455
-11.5192,-11.6911,-15.1833,-16.5303,-17.855,-20.988,-20.5364
-16.0738,-16.2715,-21.5067,-22.9954,-25.5038,-28.6575,-29.1403
-16.5295,-16.6892,-19.2284,-20.3154,-21.078,-23.7221,-23.5488
-15.5607,-15.732,-19.661,-21.0123,-22.6114,-25.7903,-25.3919
-11.8381,-12.0132,-18.6495,-19.9644,-23.043,-25.6436,-26.5024
-17.4767,-17.6433,-22.4206,-23.6166,-25.3579,-27.9541,-28.797
-18.9143,-19.0959,-23.6558,-25.0826,-26.8385,-30.0406,-30.6654
-11.6983,-11.8818,-17.4223,-18.94,-21.6277,-25.2414,-24.8949
-16.1607,-16.3356,-18.9232,-20.0756,-20.8315,-23.4252,-23.1228
-19.9031,-20.0711,-21.8171,-23.1976,-23.3445,-26.8056,-25.1349
-19.9739,-20.0741,-21.0616,-21.7745,-22.3264,-24.2853,-25.0996
-17.3156,-17.4848,-21.882,-23.0315,-24.5123,-26.9568,-28.1455
-10.2545,-10.4266,-16.8199,-18.0554,-20.7702,-23.304,-24.1396
-12.4306,-12.6116,-18.1395,-19.666,-22.2602,-25.9042,-25.751
-18.1472,-18.2769,-19.3261,-20.3776,-20.3464,-23.1174,-21.9338
-18.3057,-18.4892,-22.1933,-23.2276,-24.5284,-26.6974,-27.5899
-20.3215,-20.4484,-21.7128,-22.5756,-23.2545,-25.3602,-26.4526
-18.3432,-18.51,-22.3825,-23.53,-25.176,-27.5842,-28.1911
-18.3052,-18.4976,-22.9871,-24.1919,-25.9775,-28.3622,-29.4973
-13.564,-13.7279,-17.4168,-18.6861,-20.1126,-23.0476,-22.6296
-16.5824,-16.7209,-18.2586,-19.2876,-19.7582,-22.2433,-22.0725
-12.8746,-13.0737,-20.7412,-22.4586,-27.0394,-31.2865,-32.399
-19.2617,-19.3762,-20.6572,-21.4298,-22.0708,-24.0809,-24.871
-12.9025,-13.0806,-16.571,-18.0272,-19.2851,-22.7767,-21.7329
-15.7146,-15.8926,-20.5378,-22.0632,-24.0632,-27.833,-27.0924
-11.7001,-11.8756,-16.0285,-17.3988,-19.141,-22.2899,-22.1716
-8.24947,-8.42092,-14.4643,-15.9607,-18.9981,-22.8205,-22.2055
-19.0415,-19.2204,-24.538,-25.9783,-28.1807,-31.4415,-31.8635
-18.1975,-18.3586,-20.4788,-21.4943,-22.283,-24.6174,-25.1025
-11.6578,-11.8293,-16.934,-18.2743,-20.5369,-23.5698,-23.5576
-13.3724,-13.5494,-19.4575,-20.6645,-23.0757,-25.4685,-26.4761
-14.3937,-14.5762,-16.9241,-18.3888,-18.4646,-22.1234,-19.8541
-15.5629,-15.7358,-19.8965,-20.9611,-22.5382,-24.7677,-25.6512
-13.1649,-13.3393,-17.8943,-19.1853,-21.1381,-23.9065,-24.5024
-16.3043,-16.4998,-19.8594,-21.3516,-22.0453,-25.7077,-23.913
-17.7362,-17.8847,-19.778,-20.7772,-21.5226,-23.8852,-24.2811
-18.8463,-19.0141,-22.2381,-23.2924,-24.6435,-26.8504,-28.2016
-13.422,-13.5855,-16.6937,-17.9271,-19.0931,-21.9466,-21.6825
-12.2533,-12.4467,-16.4223,-18.0004,-19.2405,-23.1828,-21.3833
-17.5703,-17.7234,-19.5875,-20.8115,-21.0716,-24.1608,-22.7458
-11.0345,-11.1997,-15.8335,-17.092,-19.0463,-21.8481,-22.0104
-13.7585,-13.9332,-18.6273,-19.7025,-21.6391,-23.7174,-24.7963
-19.0729,-19.2108,-23.1789,-23.8497,-25.1971,-26.7119,-28.3216
-17.1697,-17.3277,-19.9685,-20.8902,-21.7068,-23.8788,-24.2674
-11.7784,-11.9666,-15.6992,-17.2862,-18.6485,-22.5674,-21.1104
-17.8442,-17.9785,-20.9966,-21.8465,-22.955,-24.9956,-25.9106
-11.8065,-11.9698,-17.1897,-18.4445,-20.7595,-23.5227,-23.7299
-18.6806,-18.8684,-24.378,-25.9129,-28.3527,-31.7809,-32.6169
-13.5843,-13.7497,-17.2528,-18.4426,-19.8401,-22.4899,-22.6307
-16.8624,-17.0498,-22.6271,-24.2104,-26.6535,-30.3362,-30.944
-9.54999,-9.73121,-16.8466,-18.2173,-21.6005,-24.3115,-25.3608
-16.9562,-17.1277,-19.2748,-20.4543,-21.17,-23.918,-23.9952
-19.5174,-19.6759,-22.0726,-23.07,-24.0066,-26.2372,-27.5078
-19.5023,-19.6089,-21.2961,-21.9765,-22.7792,-24.5635,-25.8666
-13.7384,-13.905,-16.257,-17.5908,-18.021,-21.3876,-19.7911
-17.0205,-17.1947,-19.6724,-21.0372,-21.721,-25.0179,-23.9737
-14.931,-15.1023,-18.2153,-19.7126,-20.5596,-24.444,-22.4548
-15.1803,-15.3704,-19.399,-20.6505,-21.9882,-24.7337,-24.7592
-12.8179,-13.0175,-18.4509,-20.1056,-22.7542,-26.9267,-25.9373
-16.3275,-16.4725,-18.4961,-19.5944,-20.2189,-22.9097,-22.4541
-17.1644,-17.3415,-22.6956,-24.1964,-26.6404,-30.297,-30.0594
-9.62752,-9.80291,-16.9457,-18.2745,-21.5295,-24.2003,-25.2545
-16.7036,-16.844,-19.8424,-20.6752,-21.9283,-23.7903,-24.8688
-15.381,-15.545,-18.7815,-19.9532,-21.2317,-23.8359,-24.4723
-18.2709,-18.4532,-23.2434,-24.6843,-26.786,-30.0804,-29.814
-9.62807,-9.80014,-16.0087,-17.3443,-20.1725,-23.0929,-23.6084
-17.9397,-18.1133,-20.2491,-21.7441,-21.9166,-25.7675,-23.4992
-15.2063,-15.3709,-17.341,-18.7045,-18.9555,-22.4239,-20.7144
-22.6017,-22.7168,-23.7649,-24.6179,-25.1011,-27.3155,-27.8016
-18.3721,-18.5077,-20.6622,-21.4326,-22.374,-24.1849,-25.1462
-9.46598,-9.63463,-16.2521,-17.5826,-20.6348,-23.4787,-24.2558
-14.7432,-14.9212,-19.588,-20.6975,-22.3915,-24.623,-25.8659
-13.7007,-13.8724,-21.0199,-22.4957,-26.1042,-29.6444,-29.9896
-14.9672,-15.1423,-19.2625,-20.6232,-22.2787,-25.4952,-25.0206
-17.9022,-18.0487,-20.0042,-20.9961,-21.8064,-24.1254,-25.1051
-14.5583,-14.7402,-18.9832,-20.3538,-22.1073,-25.1443,-25.5987
-22.9557,-23.0844,-24.308,-25.2639,-25.5962,-28.0682,-27.8363
-10.6678,-10.8387,-15.5632,-16.9868,-19.0221,-22.443,-21.8929
-11.7753,-11.9527,-16.8831,-18.4159,-20.6458,-24.5194,-23.5442
-18.9374,-19.0983,-20.6835,-21.9353,-22.097,-25.2495,-24.009
-10.7308,-10.9073,-18.3459,-19.7744,-23.2941,-26.4452,-27.1824
-16.3704,-16.5583,-19.8005,-21.2491,-22.1735,-25.6705,-24.4232
-18.4606,-18.6737,-21.9246,-23.41,-24.7484,-27.8848,-28.5054
-11.5069,-11.683,-16.081,-17.5761,-19.3869,-23.0933,-21.9016
-20.414,-20.5144,-21.7984,-22.5078,-23.1784,-25.1049,-26.0144
-15.5237,-15.6732,-19.7588,-20.6173,-22.108,-23.8964,-25.3994
-15.1434,-15.2996,-19.4405,-20.5264,-22.2507,-24.5589,-25.0535
-21.3548,-21.4878,-23.837,-24.6215,-25.7149,-27.5283,-28.8581
-16.5672,-16.7675,-20.5901,-21.9467,-23.0497,-26.0595,-25.4938
-10.7608,-10.9501,-18.109,-19.713,-23.5311,-27.3133,-27.8384
-16.9096,-17.096,-23.0508,-24.5974,-27.4991,-31.0166,-31.5442
-12.1528,-12.3174,-17.7698,-18.966,-20.9147,-23.5009,-24.3762
-18.2711,-18.395,-19.8467,-20.7439,-21.3133,-23.6087,-23.8237
-12.827,-13.0043,-17.4352,-18.859,-20.7355,-24.0573,-23.9096
-15.7484,-15.9676,-23.1324,-24.9216,-29.1205,-33.2162,-34.6398
-21.824,-21.9626,-25.1599,-25.9574,-27.202,-29.0046,-30.348
-14.4945,-14.6794,-19.2231,-20.8622,-22.83,-27.0781,-26.0515
-8.17829,-8.34764,-13.5558,-15.0346,-17.4246,-21.2255,-20.1885
-14.75,-14.9047,-18.0295,-19.1761,-20.3131,-23.0632,-22.858
-15.9205,-16.0679,-18.8921,-19.9781,-20.9941,-23.5577,-23.7548
-16.294,-16.4575,-19.4615,-20.59,-21.7486,-24.3183,-24.6235
-17.3216,-17.4951,-20.4287,-21.9163,-22.5434,-26.4016,-24.167
-13.2261,-13.3952,-18.5842,-19.8714,-21.8031,-24.6486,-25.3506
-14.0112,-14.1767,-18.9726,-20.0435,-21.829,-24.0435,-25.134
-8.64656,-8.82384,-14.6469,-16.0009,-18.7175,-21.5841,-22.0507
-16.5872,-16.7624,-19.2469,-20.7423,-21.1763,-24.9665,-22.9065
-15.7147,-15.8812,-18.8256,-20.1545,-21.0244,-24.2599,-23.0862
-14.0889,-14.2675,-21.0413,-22.361,-25.1896,-27.7998,-28.938
-10.7964,-10.9746,-16.5027,-17.9893,-20.5856,-24.1065,-23.8344
-17.9493,-18.1579,-21.2166,-22.7091,-23.6006,-26.9889,-26.3259
-13.9484,-14.1251,-20.5343,-21.9474,-25.0487,-28.2312,-28.5408
-11.9085,-12.0775,-18.4011,-19.6898,-22.492,-25.274,-25.8552
-18.6845,-18.834,-22.5567,-23.4439,-24.6171,-26.673,-27.6841
-8.69698,-8.87407,-13.8001,-15.3472,-17.5216,-21.4839,-20.1624
-12.793,-12.9676,-17.8382,-19.1666,-21.2697,-24.1941,-24.48
-16.284,-16.448,-19.8772,-20.948,-22.2558,-24.6419,-25.1073
-14.5273,-14.6786,-16.5316,-17.735,-17.9836,-21.0272,-19.6024
-13.7287,-13.9007,-18.7091,-20.1109,-22.1797,-25.4434,-25.0692
-10.3263,-10.5054,-17.428,-18.8679,-22.1354,-25.259,-26.0996
-12.8686,-13.0383,-19.0657,-20.2408,-22.5343,-24.9568,-25.9003
-11.953,-12.129,-18.0772,-19.3756,-21.9549,-24.6323,-25.4872
-12.0885,-12.2698,-17.2719,-18.6477,-20.9174,-23.8684,-24.3185
-20.3972,-20.4971,-21.3723,-22.1047,-22.6118,-24.6188,-25.4278
-14.7963,-14.9519,-17.6598,-18.7532,-19.7946,-22.2587,-22.3198
-17.6774,-17.814,-19.1556,-20.2196,-20.4432,-23.2122,-22.4142
-18.8613,-19.0178,-23.5658,-24.4675,-26.1553,-27.9867,-29.3492
-17.3858,-17.588,-21.2851,-22.6991,-24.1878,-27.2173,-27.3941
-14.1512,-14.3379,-19.8534,-20.9449,-23.1366,-25.087,-26.6404
-9.02864,-9.20272,-15.9889,-17.2906,-20.2628,-22.9034,-23.8389
-16.2265,-16.3749,-20.5817,-21.447,-22.9118,-24.7417,-26.1876
-21.0964,-21.2793,-26.6509,-28.0411,-30.4328,-33.3619,-34.1418
